Town,Town Latitude,Town Longitude,VenueID,VenueName,score,category,catID,latitude,longitude
"Santa Cruz, CA",36.9741171,-122.0307963,4ec843ce9a52756c56ac60f1,Verve Coffee Roasters,na,Coffee Shops,4bf58dd8d48988d1e0931735,36.9762195,-122.0266836
"Santa Cruz, CA",36.9741171,-122.0307963,4a6bb8a1f964a520c0cf1fe3,Mobo Sushi,na,Sushi Restaurants,4bf58dd8d48988d1d2941735,36.97501856,-122.0246425
"Santa Cruz, CA",36.9741171,-122.0307963,4aa30144f964a520f34220e3,Cafe Delmarette,na,Coffee Shops,4bf58dd8d48988d1e0931735,36.97252508,-122.0257452
"Santa Cruz, CA",36.9741171,-122.0307963,4b5fbfd2f964a5203acb29e3,Marini's Candies,na,Dessert Shops,4bf58dd8d48988d1d0941735,36.97380669,-122.0258337
"Santa Cruz, CA",36.9741171,-122.0307963,4aac327af964a520ce5c20e3,Zoccoli's Deli,na,Delis / Bodegas,4bf58dd8d48988d146941735,36.97608267,-122.0266577
"Santa Cruz, CA",36.9741171,-122.0307963,4a6a83f3f964a520a9cd1fe3,Santa Cruz Coffee Roasting Company,na,Coffee Shops,4bf58dd8d48988d1e0931735,36.97405449,-122.0259093
"Santa Cruz, CA",36.9741171,-122.0307963,4a344436f964a520ff9b1fe3,Soif,na,Wine Bars,4bf58dd8d48988d123941735,36.97340836,-122.0263902
"Santa Cruz, CA",36.9741171,-122.0307963,4a4fb059f964a52095af1fe3,Hula's Island Grill & Tiki Room,na,Restaurants,4bf58dd8d48988d1c4941735,36.97153474,-122.0261979
"Santa Cruz, CA",36.9741171,-122.0307963,4b7313f9f964a520fa992de3,Pacific Thai Santa Cruz,na,Thai Restaurants,4bf58dd8d48988d149941735,36.97381903,-122.0261515
"Santa Cruz, CA",36.9741171,-122.0307963,4e50424aaeb70f1284ad327d,Cafe Gratitude,na,Vegetarian / Vegan Restaurants,4bf58dd8d48988d1d3941735,36.97261921,-122.0261211
"Santa Cruz, CA",36.9741171,-122.0307963,4a57ad0ff964a52095b61fe3,El Palomar Restaurant,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,36.97413446,-122.0257116
"Santa Cruz, CA",36.9741171,-122.0307963,4ca68875f47ea143f4c76121,Laili Restaurant,na,Mediterranean Restaurants,4bf58dd8d48988d1c0941735,36.97514145,-122.026051
"Santa Cruz, CA",36.9741171,-122.0307963,4ab82ad8f964a520727c20e3,Cold Stone Creamery,na,Ice Cream Shops,4bf58dd8d48988d1c9941735,36.97253,-122.025863
"Santa Cruz, CA",36.9741171,-122.0307963,4a8a1a34f964a520e10920e3,Chocolate,na,Restaurants,4bf58dd8d48988d1c4941735,36.97558162,-122.0265037
"Santa Cruz, CA",36.9741171,-122.0307963,4a86c550f964a520310120e3,Starbucks,na,Coffee Shops,4bf58dd8d48988d1e0931735,36.97395099,-122.0263269
"Santa Cruz, CA",36.9741171,-122.0307963,4ad93bf1f964a520501921e3,Shogun,na,Japanese Restaurants,4bf58dd8d48988d111941735,36.97243995,-122.0258564
"Santa Cruz, CA",36.9741171,-122.0307963,4b355b62f964a520752c25e3,Cafe Mare,na,Italian Restaurants,4bf58dd8d48988d110941735,36.97529981,-122.0252574
"Scottsbluff, NE",41.8666341,-103.6671662,57ca32fb498ec51d091eb4d7,The Tangled Tumbleweed,na,Tapas Restaurants,4bf58dd8d48988d1db931735,41.865,-103.6639
"Scottsbluff, NE",41.8666341,-103.6671662,4bd5eb6dcfa7b7138eae26da,Chute #3,na,BBQ Joints,4bf58dd8d48988d1df931735,41.87020765,-103.6640374
"Scottsbluff, NE",41.8666341,-103.6671662,53271eaf498e598402c33818,Cappuccino and Company,na,Coffee Shops,4bf58dd8d48988d1e0931735,41.86342661,-103.6626747
"Scottsbluff, NE",41.8666341,-103.6671662,4c744e2e3adda143fd4d04af,Rosi's Chinese,na,Chinese Restaurants,4bf58dd8d48988d145941735,41.86630201,-103.6621829
"Scottsbluff, NE",41.8666341,-103.6671662,4b5b657ff964a520b7fa28e3,Runza,na,Fast Food Restaurants,4bf58dd8d48988d16e941735,41.86500448,-103.6624489
"Scottsbluff, NE",41.8666341,-103.6671662,51b33763498eec5d660f4a46,18th Street Farmers Market,na,Bakeries,4bf58dd8d48988d16a941735,41.864295,-103.662066
"Scottsbluff, NE",41.8666341,-103.6671662,4b5b62f3f964a520dcf928e3,Emporium Coffeehouse & Cafe,na,Cafés,4bf58dd8d48988d16d941735,41.86499463,-103.6616622
"Scottsbluff, NE",41.8666341,-103.6671662,581a2371cb369f15790dfbcb,Nebraska Popcorn,na,New American Restaurants,4bf58dd8d48988d157941735,41.866925,-103.66253
"Scottsbluff, NE",41.8666341,-103.6671662,4b5b6751f964a5204cfb28e3,Godfather's Pizza,na,Pizza Places,4bf58dd8d48988d1ca941735,41.86888257,-103.6623211
"Scottsbluff, NE",41.8666341,-103.6671662,50427d9be4b00690bac81132,cafe de paris,na,Coffee Shops,4bf58dd8d48988d1e0931735,41.862448,-103.663665
"Seattle, WA",47.6062095,-122.3320708,4f5977cae4b0a5edcff0d1f1,Trace,na,Hotel Bars,4bf58dd8d48988d1d5941735,47.60733282,-122.3340362
"Seattle, WA",47.6062095,-122.3320708,4c1c23f863750f475c25b667,Lobby Court Lounge,na,Hotel Bars,4bf58dd8d48988d1d5941735,47.60690801,-122.3306629
"Seattle, WA",47.6062095,-122.3320708,4b5f379ef964a520f4ad29e3,Tulio Ristorante,na,Italian Restaurants,4bf58dd8d48988d110941735,47.60745966,-122.3324103
"Seattle, WA",47.6062095,-122.3320708,4ba3fbaaf964a5203f7438e3,Chocolati,na,Cafés,4bf58dd8d48988d16d941735,47.60669533,-122.332162
"Seattle, WA",47.6062095,-122.3320708,4acbabb0f964a520e9c420e3,Mel's Market,na,Sandwich Places,4bf58dd8d48988d1c5941735,47.60589697,-122.3338646
"Seattle, WA",47.6062095,-122.3320708,5293a854498e45b5f668644b,Starbucks,na,Coffee Shops,4bf58dd8d48988d1e0931735,47.605286,-122.33437
"Seattle, WA",47.6062095,-122.3320708,4b82c0a8f964a5208ae230e3,Starbucks,na,Coffee Shops,4bf58dd8d48988d1e0931735,47.60468,-122.33044
"Seattle, WA",47.6062095,-122.3320708,47a4ec98f964a520834d1fe3,Purple Café & Wine Bar,na,Wine Bars,4bf58dd8d48988d123941735,47.60808617,-122.3349551
"Seattle, WA",47.6062095,-122.3320708,517b16b280555420b28f7e22,Evergreens Salad,na,Salad Places,4bf58dd8d48988d1bd941735,47.60486298,-122.3335102
"Seattle, WA",47.6062095,-122.3320708,4417019df964a5200a311fe3,Starbucks,na,Coffee Shops,4bf58dd8d48988d1e0931735,47.60420525,-122.3308202
"Seattle, WA",47.6062095,-122.3320708,4aef0ac0f964a5204bd521e3,Starbucks,na,Coffee Shops,4bf58dd8d48988d1e0931735,47.60734,-122.33425
"Seattle, WA",47.6062095,-122.3320708,4adf37bdf964a520677821e3,Starbucks,na,Coffee Shops,4bf58dd8d48988d1e0931735,47.605343,-122.33042
"Seattle, WA",47.6062095,-122.3320708,4e2eedab18a8ea95b0a07ed0,Potbelly Sandwich Shop,na,Sandwich Places,4bf58dd8d48988d1c5941735,47.606544,-122.33512
"Seattle, WA",47.6062095,-122.3320708,4ff1b0b1e4b092e4b2df5bc6,Starbucks,na,Coffee Shops,4bf58dd8d48988d1e0931735,47.60701199,-122.335716
"Seattle, WA",47.6062095,-122.3320708,5b789cedfdb9a7002c6aa7e7,Waterfront Creamery,na,Ice Cream Shops,4bf58dd8d48988d1c9941735,47.60322,-122.33669
"Seattle, WA",47.6062095,-122.3320708,47b5b90bf964a520ae4d1fe3,Metropolitan Grill,na,Steakhouses,4bf58dd8d48988d1cc941735,47.60461711,-122.3342799
"Seattle, WA",47.6062095,-122.3320708,511d2f0db0ed4a4d357f263f,Von's Gustobistro,na,American Restaurants,4bf58dd8d48988d14e941735,47.60677627,-122.3382968
"Seattle, WA",47.6062095,-122.3320708,55c2fa2a498ed63d59453939,Heartwood Provisions,na,New American Restaurants,4bf58dd8d48988d157941735,47.605463,-122.337181
"Seattle, WA",47.6062095,-122.3320708,52040caa498e1858a1f474eb,Homegrown Sustainable Sandwich Shop,na,Sandwich Places,4bf58dd8d48988d1c5941735,47.60473945,-122.3346336
"Seattle, WA",47.6062095,-122.3320708,40b13b00f964a52073f61ee3,Elephant & Castle,na,Bars,4bf58dd8d48988d116941735,47.61018632,-122.3349251
"Seattle, WA",47.6062095,-122.3320708,5762cc9ccd1085a720b1433e,Biscuit B*tch,na,Breakfast Spots,4bf58dd8d48988d143941735,47.603237,-122.33201
"Seattle, WA",47.6062095,-122.3320708,4db71ec1a86ed8d46c6e179c,Il Corvo,na,Italian Restaurants,4bf58dd8d48988d110941735,47.60252188,-122.3319523
"Seattle, WA",47.6062095,-122.3320708,57fd3ecd498eea56f64cd6f6,Pokeworks,na,Poke Places,5bae9231bedf3950379f89d4,47.60715759,-122.335526
"Seattle, WA",47.6062095,-122.3320708,52d456c811d24128cdd7bc8b,Storyville Coffee Company,na,Coffee Shops,4bf58dd8d48988d1e0931735,47.60475923,-122.3363621
"Seattle, WA",47.6062095,-122.3320708,473951e4f964a5204d4c1fe3,Specialty's Café & Bakery,na,Bakeries,4bf58dd8d48988d16a941735,47.60984202,-122.3346981
"Seattle, WA",47.6062095,-122.3320708,455c500ef964a5206e3d1fe3,Tat's Delicatessen,na,Sandwich Places,4bf58dd8d48988d1c5941735,47.60190102,-122.3324232
"Seattle, WA",47.6062095,-122.3320708,5af9ed00c47cf90039ec548a,Cortina,na,Italian Restaurants,4bf58dd8d48988d110941735,47.61037754,-122.3327068
"Seattle, WA",47.6062095,-122.3320708,5005a19de4b0f0192b19739b,Specialty’s Café & Bakery,na,Bakeries,4bf58dd8d48988d16a941735,47.60751624,-122.3292915
"Seattle, WA",47.6062095,-122.3320708,58c3597dac32913687692430,The Halal Guys,na,Halal Restaurants,52e81612bcbc57f1066b79ff,47.60182431,-122.3335837
"Seattle, WA",47.6062095,-122.3320708,438c8e7cf964a5202e2b1fe3,Nijo Sushi Bar & Grill,na,Sushi Restaurants,4bf58dd8d48988d1d2941735,47.60503207,-122.3374672
"Seattle, WA",47.6062095,-122.3320708,40b13b00f964a52087f61ee3,Georgian Room,na,New American Restaurants,4bf58dd8d48988d157941735,47.60806726,-122.3336402
"Seattle, WA",47.6062095,-122.3320708,41e31700f964a520cd1e1fe3,"The Brooklyn Seafood, Steak & Oyster House",na,Steakhouses,4bf58dd8d48988d1cc941735,47.6071382,-122.3368917
"Seattle, WA",47.6062095,-122.3320708,457da38cf964a5202c3f1fe3,Okinawa Teriyaki,na,Japanese Restaurants,4bf58dd8d48988d111941735,47.605109,-122.337969
"Seattle, WA",47.6062095,-122.3320708,414e1d80f964a520f01c1fe3,Fadó Irish Pub,na,Irish Pubs,52e81612bcbc57f1066b7a06,47.6033499,-122.3350389
"Seattle, WA",47.6062095,-122.3320708,49d3e558f964a520225c1fe3,Cherry Street Coffee House,na,Coffee Shops,4bf58dd8d48988d1e0931735,47.60276737,-122.334151
"Seattle, WA",47.6062095,-122.3320708,4a5e3bfcf964a52034be1fe3,MOD Pizza,na,Pizza Places,4bf58dd8d48988d1ca941735,47.60947307,-122.3326978
"Seattle, WA",47.6062095,-122.3320708,4c918253b641236aaa6d8279,Lecosho,na,New American Restaurants,4bf58dd8d48988d157941735,47.60654968,-122.3389317
"Seattle, WA",47.6062095,-122.3320708,4a735223f964a52020dc1fe3,Fonté Café & Wine Bar,na,Coffee Shops,4bf58dd8d48988d1e0931735,47.607362,-122.3390615
"Seattle, WA",47.6062095,-122.3320708,4a67decdf964a52035ca1fe3,Starbucks,na,Coffee Shops,4bf58dd8d48988d1e0931735,47.60385566,-122.335601
"Seattle, WA",47.6062095,-122.3320708,55fc6351498e081c6ae9a9c1,Slate Coffee,na,Coffee Shops,4bf58dd8d48988d1e0931735,47.60226958,-122.3325493
"Seattle, WA",47.6062095,-122.3320708,42f54f00f964a520cb261fe3,Wild Ginger,na,Asian Restaurants,4bf58dd8d48988d142941735,47.6088914,-122.3373437
"Seattle, WA",47.6062095,-122.3320708,55556e4f498e4d422e9e10d4,Nirmal's,na,Indian Restaurants,4bf58dd8d48988d10f941735,47.60147942,-122.3327616
"Seattle, WA",47.6062095,-122.3320708,4b56040bf964a52018fc27e3,Caffe Appassionato,na,Coffee Shops,4bf58dd8d48988d1e0931735,47.60267806,-122.3383882
"Seattle, WA",47.6062095,-122.3320708,58ad168cd8e55956ea9db67e,Starbucks Reserve Bar,na,Coffee Shops,4bf58dd8d48988d1e0931735,47.6070268,-122.3381986
"Seattle, WA",47.6062095,-122.3320708,56ca5a05cd10c7b2ee77b104,Noi Thai Cuisine,na,Thai Restaurants,4bf58dd8d48988d149941735,47.60662767,-122.3388517
"Seattle, WA",47.6062095,-122.3320708,52869068498e3289da6743ef,Starbucks,na,Coffee Shops,4bf58dd8d48988d1e0931735,47.606415,-122.336494
"Seattle, WA",47.6062095,-122.3320708,4a85b6f3f964a52007ff1fe3,Starbucks,na,Coffee Shops,4bf58dd8d48988d1e0931735,47.610153,-122.33308
"Seattle, WA",47.6062095,-122.3320708,58e3d53f5d6ec64fd903f58a,Cafe Hitchcock,na,Cafés,4bf58dd8d48988d16d941735,47.60392335,-122.3351592
"Seattle, WA",47.6062095,-122.3320708,5293b52b11d292e766fac312,Loulay Kitchen & Bar,na,French Restaurants,4bf58dd8d48988d10c941735,47.61027064,-122.3334715
"Seattle, WA",47.6062095,-122.3320708,56f84b6b498e31053a0c0b52,Steak 'n Shake,na,American Restaurants,4bf58dd8d48988d14e941735,47.6091573,-122.3374811
"Sebring, FL",27.495592,-81.440907,54400049498eab720ad4824c,Sandy's Downtown Steakhouse,na,Steakhouses,4bf58dd8d48988d1cc941735,27.49542065,-81.44077682
"Sebring, FL",27.495592,-81.440907,4df56cbe091aacc4e85c60db,Somo's Deli - Smoothies & More,na,Delis / Bodegas,4bf58dd8d48988d146941735,27.49543003,-81.44092702
"Sebring, FL",27.495592,-81.440907,4caf4c7c562d224b22dc0c88,Sirianno's Soup & Sandwich Sjop,na,Sandwich Places,4bf58dd8d48988d1c5941735,27.49574454,-81.44144201
"Sebring, FL",27.495592,-81.440907,4d39c1950333a0931b064e34,Old San Jose Cafeteria,na,Latin American Restaurants,4bf58dd8d48988d1be941735,27.49603808,-81.44126952
"Sebring, FL",27.495592,-81.440907,588521990037eb3b6cf50063,lazy dog,na,American Restaurants,4bf58dd8d48988d14e941735,27.495262,-81.44063
"Sebring, FL",27.495592,-81.440907,5824bac8ef085e607e9191a4,Sebring Soda & Ice Cream Works,na,Ice Cream Shops,4bf58dd8d48988d1c9941735,27.496815,-81.440475
"Sebring, FL",27.495592,-81.440907,5a74e3bf23a2e630fc1e6eda,Crazy Franks,na,BBQ Joints,4bf58dd8d48988d1df931735,27.496241,-81.440722
"Sebring, FL",27.495592,-81.440907,4f27eac7e4b08c1605abc926,Dee's Place,na,Breakfast Spots,4bf58dd8d48988d143941735,27.49676369,-81.44062204
"Sebring, FL",27.495592,-81.440907,4dd2a2e445dd9197fafa4e69,Old San Juan,na,Cuban Restaurants,4bf58dd8d48988d154941735,27.49612391,-81.44118369
"Sebring, FL",27.495592,-81.440907,535841ed498ee3393805e890,the bricks,na,Burger Joints,4bf58dd8d48988d16c941735,27.495355,-81.440625
"Sebring, FL",27.495592,-81.440907,519fd86c498e0d5d1a42e57b,A & Z Frozen Yogurt,na,Frozen Yogurt Shops,512e7cae91d4cbb4e5efe0af,27.49513991,-81.44126498
"Sebring, FL",27.495592,-81.440907,4f32331119836c91c7bff03b,Natural Health Consulting,na,Food,4d4b7105d754a06374d81259,27.496746,-81.443712
"Sebring, FL",27.495592,-81.440907,59e7da24c6666672a0295c68,Faded Bistro & Beer Garden,na,Bistros,52e81612bcbc57f1066b79f1,27.49954,-81.439637
"Sebring, FL",27.495592,-81.440907,525894aa11d21669e9412355,Jen's Cakery & Bakery,na,Bakeries,4bf58dd8d48988d16a941735,27.496333,-81.4407239
"Sebring, FL",27.495592,-81.440907,59e7da74065ef57a21a9fad5,Faded Bistro & Beer Garden,na,Bistros,52e81612bcbc57f1066b79f1,27.49949,-81.43951
"Sebring, FL",27.495592,-81.440907,4bbf5ff782a2ef3b81a92cd2,Mae Lee's Deli & Catering,na,Delis / Bodegas,4bf58dd8d48988d146941735,27.49960061,-81.4399346
"Sebring, FL",27.495592,-81.440907,4f32b72219836c91c7f29b36,Ranchero Cafe Restaurant,na,Food,4d4b7105d754a06374d81259,27.498171,-81.440044
"Sebring, FL",27.495592,-81.440907,50f5b779e4b0ae48c7a5e032,"Coffee, Tea & Thee",na,Tea Rooms,4bf58dd8d48988d1dc931735,27.49551515,-81.44168341
"Sebring, FL",27.495592,-81.440907,4eeb9a1a29c21fce6c1a1d2f,Garden Cafe at McLane's Country Garden,na,Cafés,4bf58dd8d48988d16d941735,27.49933566,-81.43963559
"Sebring, FL",27.495592,-81.440907,4bd21895462cb713ef98db07,Sandy's Circle Cafe,na,Coffee Shops,4bf58dd8d48988d1e0931735,27.49533858,-81.44080818
"Shelton, WA",47.2150945,-123.1007066,4b6cababf964a520ed4a2ce3,Dairy Queen,na,Fast Food Restaurants,4bf58dd8d48988d16e941735,47.21425568,-123.1003059
"Shelton, WA",47.2150945,-123.1007066,51aa6057498e407e90fedd7e,SUBWAY,na,Sandwich Places,4bf58dd8d48988d1c5941735,47.215263,-123.099178
"Shelton, WA",47.2150945,-123.1007066,4d41f114aed776eb59df6997,Domino's Pizza,na,Pizza Places,4bf58dd8d48988d1ca941735,47.2135879,-123.0997413
"Shelton, WA",47.2150945,-123.1007066,4cc770cc3c40a35d580e6f2e,Love Teriyaki,na,Asian Restaurants,4bf58dd8d48988d142941735,47.21631467,-123.1002134
"Shelton, WA",47.2150945,-123.1007066,4df66b2a7d8b5f396ac32339,El Sarape 3,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,47.2133642,-123.1031168
"Shelton, WA",47.2150945,-123.1007066,4da628861e722893cd1ab554,Kobe Teriyaki,na,Japanese Restaurants,4bf58dd8d48988d111941735,47.21621896,-123.1002892
"Shelton, WA",47.2150945,-123.1007066,5bc6ab67cf72a0002ce2b56d,Railroad Tap Station,na,Beer Bars,56aa371ce4b08b9a8d57356c,47.212865,-123.102192
"Shelton, WA",47.2150945,-123.1007066,5ac4413b3abcaf5d8ee01440,Somsiri Thai,na,Thai Restaurants,4bf58dd8d48988d149941735,47.213466,-123.10509
"Shelton, WA",47.2150945,-123.1007066,4c1bccd2b4e62d7ffaffd993,Happy Garden,na,Chinese Restaurants,4bf58dd8d48988d145941735,47.2133507,-123.0998416
"Shelton, WA",47.2150945,-123.1007066,5765dc23498e84f6e7309092,Fuji Wok Masters,na,Chinese Restaurants,4bf58dd8d48988d145941735,47.212505,-123.100027
"Shelton, WA",47.2150945,-123.1007066,5681dbc8498e3605c6642b31,Eddie's Chicken Fingers,na,Food Trucks,4bf58dd8d48988d1cb941735,47.214246,-123.104457
"Shelton, WA",47.2150945,-123.1007066,4d48ec3c54fc60fca8b5b30c,the block house pub,na,Bars,4bf58dd8d48988d116941735,47.21222606,-123.1007558
"Shelton, WA",47.2150945,-123.1007066,4bc141d2b492d13a18e3a560,Ernie's Pine Cone Inn,na,Bars,4bf58dd8d48988d116941735,47.21226,-123.100923
"Shelton, WA",47.2150945,-123.1007066,4b653902f964a52076e92ae3,Town Pub,na,Cocktail Bars,4bf58dd8d48988d11e941735,47.21229563,-123.1013345
"Shelton, WA",47.2150945,-123.1007066,597aa22e5d891b05215f2094,Kern's Kitchen (Food Truck),na,Food Trucks,4bf58dd8d48988d1cb941735,47.21352013,-123.1060722
"Shelton, WA",47.2150945,-123.1007066,4b76e2c9f964a5203e672ee3,Blondie's,na,American Restaurants,4bf58dd8d48988d14e941735,47.21359833,-123.1064042
"Shelton, WA",47.2150945,-123.1007066,529aa68a498e26ef60af3347,Sisters Restaurant,na,Diners,4bf58dd8d48988d147941735,47.21299072,-123.1002864
"Shelton, WA",47.2150945,-123.1007066,56a2ed4c498ee12534077647,El Sarape Mexican Restaurant,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,47.213684,-123.103027
"Shelton, WA",47.2150945,-123.1007066,4f9b1a4de4b043736f0547c7,Top Flight Espresso,na,Cafés,4bf58dd8d48988d16d941735,47.213373,-123.1059
"Shelton, WA",47.2150945,-123.1007066,4bdb2db463c5c9b64ab52668,Grove Street Brewhouse,na,Restaurants,4bf58dd8d48988d1c4941735,47.21125651,-123.1005869
"Shelton, WA",47.2150945,-123.1007066,4d2cc3aaf728b60c3e1195fd,Nita's Koffee Shop,na,American Restaurants,4bf58dd8d48988d14e941735,47.21293789,-123.103494
"Shelton, WA",47.2150945,-123.1007066,4bdc8275c79cc92856e286e9,Urraco Coffee,na,Coffee Shops,4bf58dd8d48988d1e0931735,47.21283883,-123.107225
"Shelton, WA",47.2150945,-123.1007066,50d7b527e4b0feaa5470c052,Rico's Tacos,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,47.2121417,-123.100161
"Shelton, WA",47.2150945,-123.1007066,4e1cfabd1f6e47e5e793e0bf,Charritos Restaurant,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,47.212284,-123.100218
"Shelton, WA",47.2150945,-123.1007066,520fe702498e98bc875a2758,Jammin' Java,na,Coffee Shops,4bf58dd8d48988d1e0931735,47.213571,-123.105074
"Shelton, WA",47.2150945,-123.1007066,4d801758dbc5f04def07f2b6,Kobe,na,Asian Restaurants,4bf58dd8d48988d142941735,47.21578132,-123.1001051
"Shelton, WA",47.2150945,-123.1007066,4bec3d48a9900f4742c51840,Verns Restaurant & Webb Loung,na,American Restaurants,4bf58dd8d48988d14e941735,47.2124743,-123.100522
"Shelton, WA",47.2150945,-123.1007066,4ba8397cf964a5201ed239e3,ah badabing pizzeria,na,Pizza Places,4bf58dd8d48988d1ca941735,47.21381753,-123.1054965
"Shelton, WA",47.2150945,-123.1007066,5231120104938fcb89df6f24,Smoking Mo's,na,BBQ Joints,4bf58dd8d48988d1df931735,47.21285711,-123.1015553
"Shelton, WA",47.2150945,-123.1007066,4f32533519836c91c7cc9d25,Tortilla Jalisco,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,47.212763,-123.099758
"Shelton, WA",47.2150945,-123.1007066,4e865578dab43a58d779b728,Shop and Hop,na,Food,4d4b7105d754a06374d81259,47.21132039,-123.1010619
"Shelton, WA",47.2150945,-123.1007066,4bf82a6d5317a5935f53ff7e,The Ritz Burgers,na,American Restaurants,4bf58dd8d48988d14e941735,47.21039144,-123.1008686
"Shelton, WA",47.2150945,-123.1007066,4b638b61f964a52057822ae3,Taqueria Las Palmas,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,47.21211978,-123.0996395
"Shelton, WA",47.2150945,-123.1007066,523238a811d2ca05ed91c2a8,Rockin' Chocolate,na,Delis / Bodegas,4bf58dd8d48988d146941735,47.212399,-123.100312
"Shelton, WA",47.2150945,-123.1007066,4fc28d47e4b0a503ae655940,Starbucks,na,Coffee Shops,4bf58dd8d48988d1e0931735,47.214618,-123.106507
"Shelton, WA",47.2150945,-123.1007066,4bae9f92f964a520eec73be3,The Strip Steak House,na,American Restaurants,4bf58dd8d48988d14e941735,47.21301,-123.1040812
"Show Low, AZ",34.2542084,-110.0298327,58c59b096ad73d0d994bd907,White Mountain Donuts,na,Donut Shops,4bf58dd8d48988d148941735,34.25306,-110.02956
"Show Low, AZ",34.2542084,-110.0298327,516deedde4b0d8b7d1b0d326,Cattlemen's Steakhouse & Lounge,na,Steakhouses,4bf58dd8d48988d1cc941735,34.25381353,-110.0293248
"Show Low, AZ",34.2542084,-110.0298327,4b74a83af964a520a7ea2de3,Domino's Pizza,na,Pizza Places,4bf58dd8d48988d1ca941735,34.25456397,-110.0288067
"Show Low, AZ",34.2542084,-110.0298327,5bd3d6021c675b002c631c91,Starbucks,na,Coffee Shops,4bf58dd8d48988d1e0931735,34.25338,-110.028244
"Show Low, AZ",34.2542084,-110.0298327,527fbe9411d25fd08bf7a554,Sweetheart Cafe,na,Breakfast Spots,4bf58dd8d48988d143941735,34.25387588,-110.0297038
"Show Low, AZ",34.2542084,-110.0298327,5b5ca31b6dcf04002c1db340,Sweetheart's Cafe,na,Breakfast Spots,4bf58dd8d48988d143941735,34.252987,-110.03191
"Show Low, AZ",34.2542084,-110.0298327,4e74d744b993a71aa37a25fc,The Breakfast Place,na,Breakfast Spots,4bf58dd8d48988d143941735,34.25142288,-110.0295138
"Show Low, AZ",34.2542084,-110.0298327,4ba1a151f964a520cfc437e3,McDonald's,na,Fast Food Restaurants,4bf58dd8d48988d16e941735,34.25165628,-110.0281553
"Show Low, AZ",34.2542084,-110.0298327,55972b2e498ee1ea0f9581c9,The House Yard Bar & Eatery,na,New American Restaurants,4bf58dd8d48988d157941735,34.25150277,-110.0294875
"Show Low, AZ",34.2542084,-110.0298327,4d9620f79079b1f7c667f209,Kolachi's,na,Italian Restaurants,4bf58dd8d48988d110941735,34.25382921,-110.0290978
"Show Low, AZ",34.2542084,-110.0298327,4ba6a278f964a520c26439e3,Sonic Drive-In,na,Fast Food Restaurants,4bf58dd8d48988d16e941735,34.25323701,-110.0358796
"Show Low, AZ",34.2542084,-110.0298327,4beb0d3e415e20a1a4d2e5bb,Sal & Teresas,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,34.25149798,-110.0295799
"Show Low, AZ",34.2542084,-110.0298327,51520b0ce4b063e1bc0ff50c,Persnikkity's,na,Cafés,4bf58dd8d48988d16d941735,34.25594902,-110.0241577
"Show Low, AZ",34.2542084,-110.0298327,594fddc5747ecd052ced5894,Arizona Mountain Coffee Co.,na,Coffee Shops,4bf58dd8d48988d1e0931735,34.251208,-110.028101
"Show Low, AZ",34.2542084,-110.0298327,4b9bc535f964a520342336e3,Aunt Nancy's,na,Food,4d4b7105d754a06374d81259,34.25001594,-110.0317789
"Show Low, AZ",34.2542084,-110.0298327,59557c66ee7120157b840c73,Red Barn Creamery,na,Ice Cream Shops,4bf58dd8d48988d1c9941735,34.251635,-110.029329
"Show Low, AZ",34.2542084,-110.0298327,4b7c83f8f964a52029982fe3,Alibertos,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,34.25461041,-110.0264808
"Show Low, AZ",34.2542084,-110.0298327,4daf3b5bfa8c123fa7e9c102,America's Pie Company,na,American Restaurants,4bf58dd8d48988d14e941735,34.25031479,-110.0314764
"Show Low, AZ",34.2542084,-110.0298327,4e52998362840c1260df42ee,Persnikkity's Cafe & Bakery,na,Bakeries,4bf58dd8d48988d16a941735,34.25116918,-110.0280277
"Show Low, AZ",34.2542084,-110.0298327,4c6312e0eb82d13a12f806d6,Capt'n Ron's,na,Seafood Restaurants,4bf58dd8d48988d1ce941735,34.2558631,-110.0242031
"Show Low, AZ",34.2542084,-110.0298327,4ba26801f964a520b7f537e3,Java Deli,na,Coffee Shops,4bf58dd8d48988d1e0931735,34.25125659,-110.0281025
"Show Low, AZ",34.2542084,-110.0298327,4e8f575c8231d8fead8ee6a5,El Milagrito Authentic Mexican Food & Tortilla Factory,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,34.25153761,-110.0292839
"Show Low, AZ",34.2542084,-110.0298327,4dae480893a0096fba9d8539,Booga Red's,na,American Restaurants,4bf58dd8d48988d14e941735,34.253658,-110.035213
"Show Low, AZ",34.2542084,-110.0298327,4dc34a4bc65b89d3ca3890f1,Little Caesars Pizza,na,Pizza Places,4bf58dd8d48988d1ca941735,34.25506168,-110.0242126
"Show Low, AZ",34.2542084,-110.0298327,4beca9f48bbcc928bba68cb1,Pizza Factory,na,Pizza Places,4bf58dd8d48988d1ca941735,34.25082067,-110.0292781
